Year,Month,Day,Region,Site,Fisher,Method,sector,Fish no.,HL,Width,Whole Weight,Mantle weight,Quill length,Sex,Stage,OW.testes,NW.sperm,ODV.vasdeferens,OV.penis,Whole.nadWt,Nads kept,Mated,Comments
2014,7,10,Metro,Parmelia Bank,,,Research,140983,182,,308.3,97.1,182,F,5,15.9,11.02,2.01,1.33,30.26,a,a,
2014,7,10,Metro,Parmelia Bank,,,Research,140984,173,,237.5,79.6,177,F,3,0.35,0.34,0.18,,0.87,,,
2014,7,10,Metro,Parmelia Bank,,,Research,140985,190,,284.9,95.3,192,F,5,6.19,5.76,0.96,0.94,13.85,a,,
2014,7,10,Metro,Parmelia Bank,,,Research,140987,166,,238.3,75.5,170,F,4,0.98,1.87,0.36,0.39,3.6,,,
2014,7,10,Metro,Parmelia Bank,,,Research,140989,141,,141.2,45.7,145,F,3,0.21,0.18,0.1,,0.49,,,
2014,7,10,Metro,Parmelia Bank,,,Research,140990,158,,197,67.4,160,F,3,0.21,0.11,0.06,,0.38,,,
2014,7,10,Metro,Parmelia Bank,,,Research,140992,108,,72.6,25.4,113,F,2,0.1,0.03,0.02,,0.15,,,
2014,7,10,Metro,Parmelia Bank,,,Research,140994,168,,222.2,76.3,170,F,3,0.57,1.04,0.21,0.25,2.07,,,
2014,7,10,Metro,Parmelia Bank,,,Research,140995,159,,190.4,65.9,162,F,3,0.23,0.11,0.06,,0.4,,,
2014,7,10,Metro,Parmelia Bank,,,Research,140998,164,,226,71.1,165,F,5,11.11,6.63,1.2,0.9,19.84,a,,
2014,7,10,Metro,Parmelia Bank,,,Research,140999,150,,159.6,54.9,154,F,3,0.27,0.12,0.08,,0.47,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141001,230,,477.9,146.8,228,F,5,19.96,14.46,2.88,2.15,39.45,,a,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141002,190,,297.9,97.2,191,F,4,0.9,1.58,0.32,0.28,3.08,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141003,146,,142.9,48.7,144,F,3,0.36,0.28,0.07,0.05,0.76,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141004,217,,427.2,123.3,216,F,5,27.91,15.53,2.81,1.86,48.11,,a,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141007,219,,449,131.4,218,F,5,18.39,14.62,2.87,1.83,37.71,,a,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141008,201,,306.7,93.4,198,F,5,12.95,7.94,1.26,1.03,23.18,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141010,191,,294.8,91.7,190,F,5,4.26,4.28,0.72,0.72,9.98,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141011,216,,453.8,137.6,214,F,5,21.1,15.45,2.82,2.04,41.41,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141012,158,,174.8,56.7,157,F,2,0.18,0.1,0.01,0.61,0.9,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141014,194,,293.7,88.9,192,F,4,0.8,1.83,0.38,0.3,3.31,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141017,218,,390.9,120.1,218,F,5,18.86,13.07,2.33,1.53,35.79,,a,
2014,7,9,Geographe Bay,Abbey,L. Rumner,,Commercial,141019,186,,313.6,103.2,187,F,4,0.83,1.68,0.36,0.3,3.17,,,
2014,7,9,Geographe Bay,Abbey,L. Rumner,,Commercial,141021,224,,453.9,128.5,224,F,5,30.3,20.85,4.08,2.44,57.67,,a,
2014,7,9,Geographe Bay,Abbey,L. Rumner,,Commercial,141026,211,,391,103.4,211,F,5,23.37,17.28,3.03,2.03,45.71,,a,
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141031,169,,259.1,79,170,F,3,0.18,0.21,0.12,,0.51,,,
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141043,215,,484.6,139.8,216,F,5,33.88,19.6,3.65,2.67,59.8,a,a,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141052,255,,714.4,207.3,257,F,5,40.19,24.13,4.44,2.71,71.47,a,a,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141054,266,,745.9,240.3,266,F,4,2.26,5.72,1.12,0.78,9.88,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141059,300,,1049.5,273.9,299,F,5,46.39,44.63,7.1,5.69,103.81,a,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141060,230,,532.3,155.4,231,F,5,12.09,9.99,1.62,1.25,24.95,a,a,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141061,277,,906.7,268.8,278,F,5,46.29,31.07,5.07,3.85,86.28,a,a,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141062,236,,540.4,151.6,258,F,5,24.25,17.02,2.88,1.92,46.07,a,a,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141070,215,,419.8,125.9,215,F,5,20.91,13.3,2.07,1.73,38.01,a,a,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141078,226,,510.1,158,226,F,5,19.84,13.1,1.93,1.59,36.46,a,a,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141080,248,,648.2,205.9,250,F,5,25.82,18.09,2.52,2.44,48.87,a,a,
2014,7,12,Metro,,Rec. comp,,Recreational,141086,,,,,141,F,2,0.07,0.11,0.06,,0.24,,,Broken quill tip
2014,7,12,Metro,,Rec. comp,,Recreational,141089,,,,,265,F,5,4.68,14.97,2.84,1.79,24.28,,,Some oocytes missing from bag
2014,7,12,Metro,,Rec. comp,,Recreational,141090,,,,,215,F,5,8.05,17.42,2.88,2.17,30.52,,a,
2014,7,12,Metro,,Rec. comp,,Recreational,141091,,,,,160,F,3,0.1,0.26,0.14,,0.5,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141092,,,,,222,F,5,3.51,6.97,1.14,0.77,12.39,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141095,,,,,156,F,3,0.12,0.29,0.15,,0.56,,,Broken quill tip
2014,7,12,Metro,,Rec. comp,,Recreational,141096,,,,,196,F,5,1.83,7.01,,1.01,9.85,,,ODV missing
2014,7,12,Metro,,Rec. comp,,Recreational,141097,,,,,195,F,5,1.62,5.52,3.1,1.92,12.16,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141098,,,,,135,F,3,0.07,0.23,0.11,,0.41,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141100,,,,,158,F,4,0.39,0.97,0.21,0.18,1.75,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141102,,,,,199,F,5,,,,,0,,a,Gonads missing
2014,7,12,Metro,,Rec. comp,,Recreational,141103,,,,,152,F,4,0.13,0.67,0.28,,1.08,,,Some ovary missing
2014,7,12,Metro,,Rec. comp,,Recreational,141104,,,,,167,F,4,0.15,1.46,0.27,0.17,2.05,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141106,,,,,155,F,2,,0.07,0.03,,0.1,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141107,,,,,138,F,4,0.26,1.82,0.43,0.25,2.76,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141108,,,,,147,F,3,,0.31,0.13,,0.44,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141110,,,,,149,F,3,0.06,,,,0.06,,,Some gonads missing
2014,7,12,Metro,,Rec. comp,,Recreational,141113,,,,,134,F,3,0.04,0.24,0.14,,0.42,,,Ovary possibly partly missing
2014,7,12,Metro,,Rec. comp,,Recreational,141117,,,,,127,F,3,0.08,0.21,0.1,,0.39,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141121,,,,,234,F,5,3.46,23.84,4.2,2.86,34.36,,,Possibly some eggs/ovary missing
2014,7,12,Metro,,Rec. comp,,Recreational,141124,,,,,211,F,5,0.41,9.68,1.92,1.11,13.12,,,Ovary possibly partly missing
2014,7,12,Metro,,Rec. comp,,Recreational,141126,,,,,192,F,5,0.29,7.73,1.5,1.13,10.65,,,Ovary partly missing
2014,7,12,Metro,,Rec. comp,,Recreational,141128,,,,,162,F,4,0.08,0.77,0.16,0.17,1.18,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141129,,,,,148,F,4,0.25,4.38,0.71,0.54,5.88,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141132,204,,411.7,130.5,202,F,5,15.28,9.92,2.06,1.3,28.56,a,a,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141133,236,,603.2,156.2,235,F,5,33.26,23.54,4.35,3.31,64.46,a,a,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141136,220,,509.7,147.9,219,F,5,24.18,17.77,2.97,2.19,47.11,a,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141139,207,,428,118.6,206,F,5,18.9,11.76,2.15,1.9,34.71,a,a,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141140,212,,489.7,150.4,215,F,4,1.33,2.85,0.47,0.48,5.13,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141143,214,,420.1,113.8,215,F,5,20.23,12.33,2.72,1.5,36.78,a,a,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141144,195,,351.8,102.3,196,F,5,11.17,8.01,1.67,1.18,22.03,a,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141146,221,,529.3,156.6,223,F,5,28.47,17.68,2.88,2.5,51.53,a,a,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141148,235,,612.6,169,238,F,5,24.84,31.53,4.61,3.05,64.03,a,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141154,227,,595.6,163.2,230,F,5,32.6,23.74,4.36,3.13,63.83,a,a,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141155,216,,533.9,155.9,217,F,3,0.69,1.14,0.28,0.23,2.34,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141156,216,,506.4,132,215,F,5,33.35,22.31,3.44,2.72,61.82,a,a,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141157,190,,341.6,96,192,F,5,15.89,11.28,1.81,1.17,30.15,a,a,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141161,204,,370.8,115.5,203,F,5,11.18,9.8,1.75,1.31,24.04,,a,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141164,167,,241.4,73.5,167,F,2,0.24,0.15,0.02,0.03,0.44,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141165,189,,314.4,96.2,189,F,5,2.72,4.89,0.93,0.62,9.16,a,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141166,203,,396.9,119.3,203,F,4,1.7,3.98,0.88,0.56,7.12,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141167,187,,303.6,99.8,187,F,5,2.31,4.15,0.85,0.42,7.73,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141168,199,,383.8,112.7,202,F,5,10.96,9.52,1.67,1.01,23.16,,a,
2014,8,11,Metro,Parmelia Bank,,,Research,141172,188,,258.8,89,189,F,4,1.31,1.92,0.39,0.36,3.98,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141174,171,,225.2,72,174,F,3,0.3,0.23,0.13,,0.66,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141176,182,,248.5,77.3,182,F,5,8.68,5.57,1,0.73,15.98,a,,
2014,8,11,Metro,Parmelia Bank,,,Research,141177,156,,177.1,56.7,157,F,3,0.27,0.21,0.07,,0.55,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141178,195,,320.5,103.4,194,F,5,19.52,11.92,2.2,1.62,35.26,a,a,
2014,8,11,Metro,Parmelia Bank,,,Research,141179,202,,350.5,113.5,204,F,5,13.35,10.49,1.83,1.42,27.09,a,,
2014,8,11,Metro,Parmelia Bank,,,Research,141184,169,,236.6,78.2,172,F,3,0.45,0.25,0.14,,0.84,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141186,163,,202.1,65.2,164,F,3,0.48,0.94,0.17,0.19,1.78,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141188,156,,169.3,57.5,160,F,3,0.4,0.46,0.11,0.11,1.08,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141190,157,,177.5,57.8,160,F,3,0.25,0.13,0.06,,0.44,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141192,173,,237.6,76.6,175,F,3,0.53,0.88,0.14,0.18,1.73,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141195,145,,149.5,49,148,F,2,0.2,0.12,0.05,,0.37,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141199,139,,127.9,42.9,141,F,2,0.14,0.09,0.05,,0.28,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141200,110,,77.4,25.3,115,F,2,0.03,0.03,0.01,,0.07,,,
2014,7,26,Metro,Mangles Bay,W. Upton,,Recreational,141201,,,,,171,F,5,5.84,6.2,0.95,0.79,13.78,,,2-3m
2014,8,16,Metro,Parmelia Bank,W. Upton,,Recreational,141204,,,,,200,F,5,15.68,11.18,1.76,1.27,29.89,,a,5m
2014,8,16,Metro,Parmelia Bank,W. Upton,,Recreational,141205,,,,,182,F,4,0.51,1.57,0.26,0.27,2.61,,,5m
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141215,214,,405.1,123.5,215,F,5,22.38,14.97,2.39,1.92,41.66,a,a,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141221,235,,519.6,156.5,236,F,5,29.29,16.41,5.23,2.13,53.06,a,a,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141223,232,,432.1,136.8,229,F,5,21.34,17.27,2.85,1.88,43.34,a,a,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141227,216,,335,102.9,215,F,5,13.59,12.16,2.24,1.27,29.26,a,a,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141237,143,,145.4,53.5,146,F,3,0.35,0.52,0.12,0.12,1.11,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141244,215,,411.9,145.8,214,F,4,1.23,3.34,0.65,0.58,5.8,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141247,190,,365.6,111.9,189,F,5,11.94,8.42,1.4,1.07,22.83,a,a,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141249,191,,313,98.2,190,F,5,14.72,12.36,1.71,1.25,30.04,a,a,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141251,215,,467.9,145.8,214,F,5,21.96,15.63,2.44,2.08,42.11,a,a,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141255,222,,516.1,166.1,220,F,5,23.4,16.16,2.42,1.92,43.9,a,a,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141256,257,,605.8,173.6,256,F,5,20.96,15.81,3.1,2.32,42.19,a,a,Pics of gonads
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141257,185,,317.4,113.6,186,F,4,1.99,3.62,0.75,0.59,6.95,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141260,155,,186,63.9,155,F,2,0.24,0.38,0.08,0.06,0.76,,,Pics of gonads
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141266,197,,337.4,102.3,196,F,5,20.98,12.52,12.2,1.66,47.36,a,a,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141271,230,,441.8,137.9,228,F,4,2.04,4.03,0.75,0.66,7.48,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141273,191,,333.6,102.7,194,F,5,16.69,10.88,2.19,1.2,30.96,a,a,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141275,208,,389.6,106.9,207,F,5,19.87,13.78,2.86,2.07,38.58,a,a,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141277,245,,564.2,167.4,243,F,5,16.64,12.39,2.36,1.76,33.15,a,a,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141279,219,,393.9,105.9,218,F,5,14.56,12.77,2.31,2,31.64,a,a,Flaccid mantle
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141280,195,,317.6,99.7,194,F,5,19.13,12.2,1.8,1.32,34.45,a,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141283,184,,374.3,116,189,F,5,4.19,5.68,0.85,0.8,11.52,a,a,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141286,173,,274.4,92.8,178,F,5,1.3,2.88,0.48,0.44,5.1,a,,"Bordering stage 4, presence of mature eggs"
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141287,197,,363.7,99,198,F,5,16.42,13.42,2.15,1.73,33.72,a,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141290,253,,642.7,174.8,251,F,5,24.25,39.23,6.82,4.61,74.91,a,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141291,223,,524.1,171.6,228,F,5,7.41,7.31,1.66,1.51,17.89,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141292,187,,294.8,86.2,188,F,5,17.34,10.12,1.71,1.53,30.7,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141298,208,,381.8,103.3,209,F,5,20.86,16.24,2.97,2.21,42.28,,a,
2014,9,19,Metro,,,,Recreational,141302,,,,,163,F,3,,0.67,0.23,,0.9,,,
2014,9,19,Metro,Parmelia Bank,,,Research,141303,205,,329.8,103.1,206,F,5,17.82,12.31,2.18,1.54,33.85,a,,
2014,9,19,Metro,Parmelia Bank,,,Research,141306,135,,124.5,44.2,138,F,2,0.13,0.06,0.04,,0.23,,,
2014,9,19,Metro,Parmelia Bank,,,Research,141307,211,,410.1,134.8,213,F,5,7.99,8.14,1.55,1.23,18.91,a,a,
2014,9,19,Metro,Parmelia Bank,,,Research,141308,235,,506,160.4,236,F,5,31.82,22.54,3.82,2.8,60.98,a,a,
2014,9,19,Metro,Parmelia Bank,,,Research,141309,187,,338.9,99.3,187,F,5,17.67,12.59,2.28,1.5,34.04,a,a,
2014,9,19,Metro,Parmelia Bank,,,Research,141310,233,,571.1,150.2,234,F,5,30.54,23.93,5.07,3.28,62.82,a,,
2014,9,19,Metro,Parmelia Bank,,,Research,141314,149,,158.7,51.9,152,F,2,0.25,0.25,0.13,,0.63,,,
2014,9,24,Metro,Parmelia Bank,,,Research,141318,205,,313,97.3,206,F,5,14.21,9.08,1.75,1.08,26.12,a,a,
2014,9,24,Metro,Parmelia Bank,,,Research,141319,128,,106.6,35.1,128,F,2,0.16,0.16,0.06,,0.38,,,
2014,9,24,Metro,Parmelia Bank,,,Research,141321,134,,112.3,39.8,137,F,2,0.23,0.18,0.08,,0.49,,,
2014,9,24,Metro,Parmelia Bank,,,Research,141322,142,,140.6,48.3,144,F,3,0.36,0.71,0.16,0.13,1.36,,,
2014,9,24,Metro,Parmelia Bank,,,Research,141325,135,,117.9,42.8,135,F,2,0.2,0.13,0.04,,0.37,,,
2014,9,24,Metro,Parmelia Bank,,,Research,141326,142,,140.4,49,143,F,3,0.34,0.37,0.2,,0.91,,,
2014,9,24,Metro,Parmelia Bank,,,Research,141330,127,,103.2,35.5,128,F,2,0.16,0.09,0.03,,0.28,,,
2014,9,24,Metro,Parmelia Bank,,,Research,141331,127,,101,33.7,128,F,2,0.16,0.14,0.06,,0.36,,,
2014,9,24,Metro,Parmelia Bank,,,Research,141332,163,,205.3,67.9,164,F,3,0.41,0.78,0.18,0.2,1.57,,,
2014,9,24,Metro,Parmelia Bank,,,Research,141336,236,,485.4,144.7,235,F,5,28.04,21.64,3.84,2.64,56.16,a,a,
2014,9,24,Metro,Parmelia Bank,,,Research,141338,209,,406.7,125.5,209,F,5,35.42,22.5,3.97,2.38,64.27,a,a,
2014,9,24,Metro,Parmelia Bank,,,Research,141340,164,,212.8,71.5,165,F,3,0.47,0.89,0.2,0.21,1.77,,,
2014,9,24,Albany,King George Sound,J. Leese,,Commercial,141348,216,,355.6,124.3,207,F,5,16.5,12.27,2.13,1.49,32.39,a,a,
2014,9,24,Albany,King George Sound,J. Leese,,Commercial,141351,235,,565.2,175.6,237,F,5,3.73,8.12,1.45,1.12,14.42,a,,
2014,9,24,Albany,King George Sound,J. Leese,,Commercial,141358,300,,1067.2,296.6,298,F,5,57.39,41.36,6.68,5.27,110.7,,a,Was it kept?
2014,9,24,Albany,King George Sound,J. Leese,,Commercial,141361,283,,695.7,235.7,280,F,5,11.67,4.25,1.77,0.93,18.62,a,,Sex was recorded as male but changed when imaging gonads as it was female
2014,9,29,Albany,King George Sound,J. Leese,,Commercial,141373,306,,965,291.3,307,F,5,14.29,13.03,2.55,2.29,32.16,a,,Sex was recorded as male but changed when imaging gonads as it was female
2014,9,29,Albany,King George Sound,J. Leese,,Commercial,141374,211,,446.1,130.4,214,F,5,36.45,17.98,3.1,2.24,59.77,a,a,
2014,9,29,Albany,King George Sound,J. Leese,,Commercial,141377,202,,366.9,109.1,203,F,3,0.5,0.29,0.12,,0.91,,,
2014,9,29,Albany,King George Sound,J. Leese,,Commercial,141378,241,,615.2,174.3,243,F,5,33.63,22.8,3.79,2.88,63.1,a,a,
2014,10,14,Metro,Parmelia Bank,,,Research,141379,206,,370,114.4,210,F,5,22.43,14.52,2.4,1.75,41.1,a,a,
2014,10,14,Metro,Parmelia Bank,,,Research,141383,201,,371.4,117.2,203,F,5,20.04,12.78,2.3,1.68,36.8,a,a,
2014,10,14,Metro,Parmelia Bank,,,Research,141384,207,,356.2,106.5,209,F,5,22.59,14.63,2.35,1.66,41.23,a,a,
2014,10,14,Metro,Parmelia Bank,,,Research,141385,191,,288.2,93.3,194,F,5,7.47,5.35,0.95,0.83,14.6,a,,
2014,10,14,Metro,Parmelia Bank,,,Research,141386,195,,338.1,101.4,197,F,5,24.84,15.15,2.47,2.01,44.47,a,a,
2014,10,14,Metro,Parmelia Bank,,,Research,141387,200,,308.6,94.7,202,F,5,21.07,12.9,2.16,1.65,37.78,a,a,
2014,10,14,Metro,Parmelia Bank,,,Research,141388,195,,287.8,83.5,198,F,5,18.54,11.66,1.86,1.25,33.31,a,a,
2014,10,14,Metro,Parmelia Bank,,,Research,141390,181,,257.2,80,183,F,5,15.03,9.54,1.66,1.24,27.47,a,a,
2014,10,14,Metro,Parmelia Bank,,,Research,141391,224,,443.6,133,227,F,5,30.26,18.66,3.3,2.08,54.3,a,a,
2014,10,14,Metro,Parmelia Bank,,,Research,141393,207,,403.7,125.6,212,F,5,26.12,15.81,2.75,1.94,46.62,a,a,
2014,10,14,Metro,Parmelia Bank,,,Research,141394,173,,229.8,77.6,175,F,5,2.36,3.63,0.62,0.55,7.16,,,
2014,10,14,Metro,Parmelia Bank,,,Research,141398,161,,185.7,65.7,164,F,3,0.41,0.65,0.15,0.12,1.33,,,
2014,10,14,Metro,Parmelia Bank,,,Research,141401,163,,182.2,59.3,164,F,5,0.95,1.95,0.35,0.35,3.6,,,
2014,10,14,Metro,Parmelia Bank,,,Research,141402,142,,141.3,50.2,145,F,2,0.18,0.12,0.08,,0.38,,,
2014,10,14,Metro,Parmelia Bank,,,Research,141403,152,,171.3,61.7,155,F,2,0.23,0.24,0.11,,0.58,,,
2014,10,14,Metro,Parmelia Bank,,,Research,141409,128,,110.1,35.7,131,F,2,0.13,0.08,0.04,,0.25,,,
2014,10,14,Metro,Parmelia Bank,,,Research,141410,125,,107.9,36.2,129,F,2,0.17,0.12,0.09,,0.38,,,
2014,10,14,Metro,Jervoise Bank,,,Research,141414,153,,176.9,64.1,156,F,4,0.47,1.18,0.29,0.22,2.16,,,
2014,10,14,Metro,Jervoise Bank,,,Research,141415,211,,397.2,127.1,215,F,5,23.52,15.12,2.35,1.94,42.93,,a,
2014,10,14,Metro,Jervoise Bank,,,Research,141418,160,,191.2,73,164,F,4,0.63,1.4,0.33,0.29,2.65,,,
2014,10,14,Metro,Jervoise Bank,,,Research,141423,148,,164.3,61.9,150,F,4,0.39,0.87,0.17,0.19,1.62,,,
2014,10,14,Metro,Jervoise Bank,,,Research,141425,117,,94.1,35.2,117,F,3,0.17,0.14,0.09,,0.4,,,
2014,10,14,Metro,Jervoise Bank,,,Research,141427,141,,125.2,46.9,142,F,2,0.21,0.22,0.1,,0.53,,,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141430,,,,,175,F,3,0.4,0.24,0.07,0.08,0.79,,,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141434,,,,,156,F,2,0.21,0.18,0.04,0.05,0.48,,,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141435,,,,,166,F,3,0.67,0.92,0.14,0.27,2,,,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141438,,,,,200,F,5,10.37,13.25,2.18,1.46,27.26,,a,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141439,,,,,194,F,5,14.01,10.21,1.72,1.15,27.09,,,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141440,,,,,185,F,5,10.76,6.78,1.26,0.89,19.69,,a,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141442,,,,,217,F,5,10.66,13.03,2.17,1.81,27.67,,,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141443,,,,,173,F,3,0.3,0.2,0.11,0.14,0.75,,,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141444,,,,,223,F,5,25.85,15.42,2.76,1.75,45.78,,a,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141447,,,,,196,F,5,16.75,14.81,2.71,1.64,35.91,,a,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141448,,,,,189,F,5,2.65,3.59,0.76,0.5,7.5,,,Small ovary / Not valid
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141449,,,,,247,F,5,9.21,22.45,3.74,2.59,37.99,,a,Not entire ovary
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141450,,,,,219,F,5,4.65,5.88,1.07,0.76,12.36,,,Small ovary / Not valid
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141452,,,,,178,F,3,0.66,1.13,0.24,0.22,2.25,,,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141454,,,,,231,F,5,11.29,14.73,2.9,1.82,30.74,,a,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141455,,,,,187,F,5,15.77,8.7,1.43,1.01,26.91,,a,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141456,,,,,188,F,5,12.62,7.79,1.28,0.86,22.55,,a,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141460,,,,,174,F,3,0.28,0.17,0.04,0.04,0.53,,,
2014,10,19,Geographe Bay,Geographe Bay,Rec. comp,,Recreational,141461,,,,,221,F,5,11.29,12.86,2.4,1.64,28.19,,a,
